order_id,order_amount,order_status,finish_time,rent_museum_id,use_count
38240,200.0,5,02/05/2019,5,6945
38242,200.0,5,02/05/2019,5,5648
38247,200.0,5,02/05/2019,5,2520
38252,200.0,5,02/05/2019,5,639
38253,200.0,5,02/05/2019,5,9417
38254,200.0,5,02/05/2019,5,5665
38256,200.0,5,02/05/2019,5,4005
38257,200.0,5,02/05/2019,5,3581
38268,200.0,5,02/05/2019,5,8171
38275,200.0,5,02/05/2019,5,3996
38293,200.0,5,02/05/2019,5,1092
38294,200.0,5,02/05/2019,5,6549
38295,200.0,5,02/05/2019,5,6499
38298,200.0,5,02/05/2019,5,6709
38300,200.0,5,02/05/2019,5,3334
38302,200.0,5,02/05/2019,5,6957
38309,200.0,5,02/05/2019,5,3378
38311,200.0,5,02/05/2019,5,3053
38319,200.0,5,02/05/2019,5,1103
38320,200.0,5,02/05/2019,5,1042
38322,200.0,5,02/05/2019,5,2795
38327,200.0,5,02/05/2019,5,3282
38332,200.0,5,02/05/2019,5,6172
38334,200.0,5,02/05/2019,5,3740
38335,200.0,5,02/05/2019,5,3742
38336,200.0,5,02/05/2019,5,3865
38338,200.0,5,02/05/2019,5,3772
38339,200.0,5,02/05/2019,5,7070
38340,200.0,5,02/05/2019,5,3369
38341,200.0,5,02/05/2019,5,3723
38342,200.0,5,02/05/2019,5,3609
38344,200.0,5,02/06/2019,5,7975
38345,200.0,5,02/06/2019,5,7975
38346,200.0,5,02/06/2019,5,7909
38347,200.0,5,02/06/2019,5,7859
38351,200.0,5,02/06/2019,5,11487
38352,200.0,5,02/06/2019,5,11429
38371,200.0,5,02/06/2019,5,15708
38377,200.0,5,02/06/2019,5,16338
38386,200.0,5,02/06/2019,5,10275
38387,200.0,5,02/06/2019,5,2890
38389,200.0,5,02/06/2019,5,10259
38397,200.0,5,02/06/2019,5,14493
38414,200.0,5,02/06/2019,5,16049
38417,200.0,5,02/06/2019,5,12405
38418,200.0,5,02/06/2019,5,662
38421,200.0,5,02/06/2019,5,8922
38423,200.0,5,02/06/2019,5,17793
38429,200.0,5,02/06/2019,5,13310
38431,200.0,5,02/06/2019,5,4984
38434,200.0,5,02/06/2019,5,11774
38438,200.0,5,02/06/2019,5,13028
38441,200.0,5,02/06/2019,5,13021
38444,200.0,5,02/06/2019,5,8507
38445,200.0,5,02/06/2019,5,11290
38446,200.0,5,02/06/2019,5,11280
38447,200.0,5,02/06/2019,5,17824
38448,200.0,5,02/06/2019,5,11291
38449,200.0,5,02/06/2019,5,11249
38453,200.0,5,02/06/2019,5,15016
38454,200.0,5,02/06/2019,5,18433
38455,200.0,5,02/06/2019,5,12500
38456,200.0,5,02/06/2019,5,73
38459,200.0,5,02/06/2019,5,6370
38463,200.0,5,02/06/2019,5,11194
38466,200.0,5,02/06/2019,5,20143
38468,200.0,5,02/06/2019,5,11091
38479,200.0,5,02/06/2019,5,11532
38485,200.0,5,02/06/2019,5,5653
38494,200.0,5,02/06/2019,5,12827
38495,200.0,5,02/06/2019,5,12759
38496,200.0,5,02/06/2019,5,8391
38499,200.0,5,02/06/2019,5,12708
38501,200.0,5,02/06/2019,5,12663
38505,200.0,5,02/06/2019,5,12649
38506,200.0,5,02/06/2019,5,10826
38512,200.0,5,02/06/2019,5,16902
38514,200.0,5,02/06/2019,5,16327
38520,200.0,5,02/06/2019,5,5912
38522,200.0,5,02/06/2019,5,13529
38524,200.0,5,02/06/2019,5,5860
38527,200.0,5,02/06/2019,5,16736
38541,200.0,5,02/06/2019,5,10151
38543,200.0,5,02/06/2019,5,19428
38551,200.0,5,02/06/2019,5,5450
38553,200.0,5,02/06/2019,5,13774
38560,200.0,5,02/06/2019,5,331
38565,200.0,5,02/06/2019,5,5026
38568,200.0,5,02/06/2019,5,4973
38572,200.0,5,02/06/2019,5,8354
38580,200.0,5,02/06/2019,5,12264
38584,200.0,5,02/06/2019,5,18202
38587,200.0,5,02/06/2019,5,8272
38591,200.0,5,02/06/2019,5,17937
38598,200.0,5,02/06/2019,5,16219
38603,200.0,5,02/06/2019,5,13354
38610,200.0,5,02/06/2019,5,15553
38612,200.0,5,02/06/2019,5,14094
38620,200.0,5,02/06/2019,5,12357
38623,200.0,5,02/06/2019,5,19008
38625,200.0,5,02/06/2019,5,18989
38627,200.0,5,02/06/2019,5,16734
38630,200.0,5,02/06/2019,5,15295
38634,200.0,5,02/06/2019,5,16334
38636,200.0,5,02/06/2019,5,12362
38638,200.0,5,02/06/2019,5,14628
38639,200.0,5,02/06/2019,5,12973
38642,200.0,5,03/07/2019,5,11444
38643,200.0,5,02/06/2019,5,16152
38646,200.0,5,02/06/2019,5,21284
38648,200.0,5,02/06/2019,5,18625
38649,200.0,5,02/06/2019,5,14011
38661,200.0,5,02/06/2019,5,18920
38667,200.0,5,02/06/2019,5,17354
38668,200.0,5,02/06/2019,5,17253
38670,200.0,5,02/06/2019,5,17207
38671,200.0,5,02/06/2019,5,17358
38672,200.0,5,02/06/2019,5,17236
38674,200.0,5,02/06/2019,5,17241
38676,200.0,5,02/06/2019,5,15970
38679,200.0,5,02/06/2019,5,4893
38683,200.0,5,02/06/2019,5,14076
38684,200.0,5,02/06/2019,5,18949
38686,200.0,5,02/06/2019,5,12533
38687,200.0,5,02/06/2019,5,454
38690,200.0,5,02/06/2019,5,12450
38691,200.0,5,02/06/2019,5,15125
38694,200.0,5,02/06/2019,5,12452
38695,200.0,5,02/06/2019,5,421
38697,200.0,5,02/06/2019,5,13
38700,200.0,5,02/06/2019,5,359
38701,200.0,5,02/06/2019,5,15120
38702,200.0,5,02/06/2019,5,19161
38703,200.0,5,02/06/2019,5,679
38706,200.0,5,02/06/2019,5,21393
38707,200.0,5,02/06/2019,5,19164
38711,200.0,5,02/06/2019,5,16751
38712,200.0,5,02/06/2019,5,15548
38717,200.0,5,02/06/2019,5,15936
38718,200.0,5,02/06/2019,5,16528
38721,200.0,5,02/06/2019,5,5451
38724,200.0,5,02/06/2019,5,15849
38725,200.0,5,02/06/2019,5,14926
38728,200.0,5,02/06/2019,5,15745
38730,200.0,5,02/06/2019,5,5441
38736,200.0,5,02/06/2019,5,17748
38738,200.0,5,02/06/2019,5,3289
38739,200.0,5,02/06/2019,5,15770
38740,200.0,5,02/06/2019,5,18400
38742,200.0,5,02/06/2019,5,8837
38743,200.0,5,02/06/2019,5,10777
38745,200.0,5,02/06/2019,5,13726
38747,200.0,5,02/06/2019,5,15456
38749,200.0,5,02/06/2019,5,8127
38753,200.0,5,02/06/2019,5,9972
38754,200.0,5,02/06/2019,5,20233
38761,200.0,5,02/06/2019,5,21326
38762,200.0,5,02/06/2019,5,20064
38763,200.0,5,02/06/2019,5,1661
38765,200.0,5,02/06/2019,5,1651
38767,200.0,5,02/06/2019,5,15858
38769,200.0,5,02/06/2019,5,3131
38775,200.0,5,02/06/2019,5,15662
38777,200.0,5,02/06/2019,5,2984
38779,200.0,5,02/06/2019,5,13782
38780,200.0,5,02/06/2019,5,18954
38781,200.0,5,02/06/2019,5,13776
38782,200.0,5,02/06/2019,5,18884
38784,200.0,5,02/06/2019,5,13864
38787,200.0,5,02/06/2019,5,183
38790,200.0,5,02/06/2019,5,18522
38791,200.0,5,02/06/2019,5,21263
38792,200.0,5,02/06/2019,5,18286
38796,200.0,5,02/06/2019,5,21218
38800,200.0,5,02/06/2019,5,20711
38801,200.0,5,02/06/2019,5,15781
38804,200.0,5,02/06/2019,5,21144
38809,200.0,5,02/06/2019,5,5446
38810,200.0,5,02/06/2019,5,17948
38816,200.0,5,02/06/2019,5,1881
38817,200.0,5,02/06/2019,5,19789
38818,200.0,5,02/06/2019,5,3220
38819,200.0,5,02/06/2019,5,20953
38820,200.0,5,02/06/2019,5,5279
38822,200.0,5,02/06/2019,5,16198
38823,200.0,5,02/06/2019,5,6627
38828,200.0,5,02/06/2019,5,3155
38829,200.0,5,02/06/2019,5,17603
38831,200.0,5,02/06/2019,5,132
38833,200.0,5,02/06/2019,5,4836
38834,200.0,5,02/06/2019,5,5180
38835,200.0,5,02/06/2019,5,14954
38840,200.0,5,02/06/2019,5,11776
38841,200.0,5,02/06/2019,5,15226
38842,200.0,5,02/06/2019,5,3858
38845,200.0,5,02/06/2019,5,13644
38846,200.0,5,02/06/2019,5,6271
38848,200.0,5,02/06/2019,5,13530
38849,200.0,5,02/06/2019,5,6342
38852,200.0,5,02/06/2019,5,13566
38854,200.0,5,02/06/2019,5,9953
38856,200.0,5,02/06/2019,5,2481
38858,200.0,5,02/06/2019,5,13402
38860,200.0,5,02/06/2019,5,701
38862,200.0,5,02/06/2019,5,15296
38863,200.0,5,02/06/2019,5,13347
38865,200.0,5,02/06/2019,5,16017
38866,200.0,5,02/06/2019,5,20477
38868,200.0,5,02/06/2019,5,4448
38870,200.0,5,02/06/2019,5,18388
38872,200.0,5,02/06/2019,5,5827
38873,200.0,5,02/06/2019,5,9645
38874,200.0,5,02/06/2019,5,3199
38875,200.0,5,02/06/2019,5,9579
38884,200.0,5,02/06/2019,5,215
38885,200.0,5,02/06/2019,5,3166
38887,200.0,5,02/06/2019,5,9119
38888,200.0,5,02/06/2019,5,4364
38889,200.0,5,02/06/2019,5,15105
38890,200.0,5,02/06/2019,5,3230
38892,200.0,5,02/06/2019,5,2470
38893,200.0,5,02/06/2019,5,4604
38894,200.0,5,02/06/2019,5,15021
38896,200.0,5,02/06/2019,5,15038
38897,200.0,5,02/06/2019,5,17211
38898,200.0,5,02/06/2019,5,13522
38901,200.0,5,02/06/2019,5,13468
38903,200.0,5,02/06/2019,5,7698
38904,200.0,5,02/06/2019,5,12680
38905,200.0,5,02/06/2019,5,3716
38906,200.0,5,02/06/2019,5,20050
38907,200.0,5,02/06/2019,5,10348
38908,200.0,5,02/06/2019,5,9868
38909,200.0,5,02/06/2019,5,7783
38910,200.0,5,02/06/2019,5,10319
38913,200.0,5,02/06/2019,5,1582
38915,200.0,5,02/06/2019,5,1149
38918,200.0,5,02/06/2019,5,14692
38920,200.0,5,02/06/2019,5,3896
38921,200.0,5,02/06/2019,5,6307
38922,200.0,5,02/06/2019,5,382
38923,200.0,5,02/06/2019,5,16052
38925,200.0,5,02/06/2019,5,17427
38928,200.0,5,02/06/2019,5,115
38929,200.0,5,02/06/2019,5,14815
38931,200.0,5,02/06/2019,5,15915
38932,200.0,5,02/06/2019,5,5852
38934,200.0,5,02/06/2019,5,15852
38936,200.0,5,02/06/2019,5,21250
38937,200.0,5,02/06/2019,5,4519
38939,200.0,5,02/06/2019,5,16978
38940,200.0,5,02/06/2019,5,19489
38942,200.0,5,02/06/2019,5,4738
38943,200.0,5,02/06/2019,5,17512
38944,200.0,5,02/06/2019,5,17510
38947,200.0,5,02/06/2019,5,11476
38949,200.0,5,02/06/2019,5,12343
38951,200.0,5,02/06/2019,5,9211
38952,200.0,5,02/06/2019,5,12341
38953,200.0,5,02/06/2019,5,18759
38954,200.0,5,02/06/2019,5,12487
38961,200.0,5,02/06/2019,5,3534
38963,200.0,5,02/06/2019,5,13644
38964,200.0,5,02/06/2019,5,3123
38967,200.0,5,02/06/2019,5,8418
38968,200.0,5,02/06/2019,5,14481
38969,200.0,5,02/06/2019,5,18495
38972,200.0,5,02/06/2019,5,4555
38973,200.0,5,02/06/2019,5,18541
38975,200.0,5,02/06/2019,5,16488
38977,200.0,5,02/06/2019,5,18453
38978,200.0,5,02/06/2019,5,381
38985,200.0,5,02/06/2019,5,523
38987,200.0,5,02/06/2019,5,4738
38988,200.0,5,02/06/2019,5,18134
38991,200.0,5,02/06/2019,5,18819
38992,200.0,5,02/06/2019,5,18800
38994,200.0,5,02/06/2019,5,3727
38996,200.0,5,02/06/2019,5,15702
38997,200.0,5,02/06/2019,5,21218
38998,200.0,5,02/06/2019,5,14474
38999,200.0,5,02/06/2019,5,14787
39000,200.0,5,02/06/2019,5,4704
39004,200.0,5,02/06/2019,5,14778
39005,200.0,5,02/06/2019,5,14711
39008,200.0,5,02/06/2019,5,5275
39010,200.0,5,02/06/2019,5,17347
39011,200.0,5,02/06/2019,5,17293
39014,200.0,5,02/06/2019,5,1755
39016,200.0,5,02/06/2019,5,17231
39019,200.0,5,02/06/2019,5,359
39020,200.0,5,02/06/2019,5,9799
39021,200.0,5,02/06/2019,5,842
39023,200.0,5,02/06/2019,5,13312
39025,200.0,5,02/06/2019,5,5255
39027,200.0,5,02/06/2019,5,790
39030,200.0,5,02/06/2019,5,1140
39033,200.0,5,02/06/2019,5,13020
39034,200.0,5,02/06/2019,5,799
39035,200.0,5,02/06/2019,5,15030
39038,200.0,5,02/06/2019,5,652
39040,200.0,5,02/06/2019,5,732
39044,200.0,5,02/06/2019,5,17263
39046,200.0,5,02/06/2019,5,17132
39052,200.0,5,02/06/2019,5,13260
39054,200.0,5,02/06/2019,5,15771
39058,200.0,5,02/06/2019,5,12
39060,200.0,5,02/06/2019,5,5239
39061,200.0,5,02/06/2019,5,386
39062,200.0,5,02/06/2019,5,9255
39066,200.0,5,02/06/2019,5,12246
39067,200.0,5,02/06/2019,5,5271
39069,200.0,5,02/06/2019,5,17504
39072,200.0,5,02/06/2019,5,16235
39074,200.0,5,02/06/2019,5,16594
39076,200.0,5,02/06/2019,5,16591
39077,200.0,5,02/06/2019,5,15960
39078,200.0,5,02/06/2019,5,16520
39082,200.0,5,02/06/2019,5,4801
39084,200.0,5,02/06/2019,5,16624
39088,200.0,5,02/06/2019,5,10142
39090,200.0,5,02/06/2019,5,18602
39092,200.0,5,02/06/2019,5,4201
39093,200.0,5,02/06/2019,5,13891
39094,200.0,5,02/06/2019,5,14477
39096,200.0,5,02/06/2019,5,784
39099,200.0,5,02/06/2019,5,8318
39100,200.0,5,02/06/2019,5,8315
39101,200.0,5,02/06/2019,5,8250
39113,200.0,5,02/06/2019,5,13800
39115,200.0,5,02/06/2019,5,262
39116,200.0,5,02/06/2019,5,862
39119,200.0,5,02/06/2019,5,12087
39122,200.0,5,02/06/2019,5,17844
39130,200.0,5,02/06/2019,5,9903
39138,200.0,5,02/06/2019,5,6638
39140,200.0,5,02/06/2019,5,14403
39142,200.0,5,02/06/2019,5,4358
39144,200.0,5,02/06/2019,5,72
39149,200.0,5,02/06/2019,5,9496
39150,200.0,5,02/06/2019,5,12158
39153,200.0,5,02/06/2019,5,13802
39156,200.0,5,02/06/2019,5,15652
39157,200.0,5,02/06/2019,5,3360
39166,200.0,5,02/06/2019,5,7136
39167,200.0,5,02/06/2019,5,7144
39173,200.0,5,02/06/2019,5,5426
39176,200.0,5,02/06/2019,5,9427
39181,200.0,5,02/06/2019,5,11791
39182,200.0,5,02/06/2019,5,16085
39184,200.0,5,02/06/2019,5,934
39196,200.0,5,02/06/2019,5,14073
39203,200.0,5,02/06/2019,5,1983
39204,200.0,5,02/06/2019,5,13060
39207,200.0,5,02/06/2019,5,16758
39208,200.0,5,02/06/2019,5,2504
39209,200.0,5,02/06/2019,5,16731
39210,200.0,5,02/06/2019,5,13375
39212,200.0,5,02/06/2019,5,6467
39214,200.0,5,02/06/2019,5,16624
39215,200.0,5,02/06/2019,5,1498
39216,200.0,5,02/06/2019,5,13846
39220,200.0,5,02/06/2019,5,4888
39221,200.0,5,03/07/2019,5,1419
39226,200.0,5,02/06/2019,5,8832
39227,200.0,5,02/06/2019,5,4853
39228,200.0,5,02/06/2019,5,18470
39233,200.0,5,02/06/2019,5,18319
39234,200.0,5,02/06/2019,5,5260
39235,200.0,5,02/06/2019,5,8453
39238,200.0,5,02/06/2019,5,9836
39240,200.0,5,02/06/2019,5,1256
39241,200.0,5,02/06/2019,5,10904
39257,200.0,5,02/06/2019,5,16952
39258,200.0,5,02/06/2019,5,14392
39261,200.0,5,02/06/2019,5,14288
39263,200.0,5,02/06/2019,5,14326
39265,200.0,5,02/06/2019,5,14268
39266,200.0,5,02/06/2019,5,14363
39268,200.0,5,02/06/2019,5,14337
39274,200.0,5,02/06/2019,5,11991
39277,200.0,5,02/06/2019,5,10437
39279,200.0,5,02/06/2019,5,3617
39280,200.0,5,02/06/2019,5,4986
39281,200.0,5,02/06/2019,5,4982
39285,200.0,5,02/06/2019,5,4836
39307,200.0,5,02/06/2019,5,6371
39323,200.0,5,02/06/2019,5,7160
39328,200.0,5,02/06/2019,5,3983
39332,200.0,5,02/06/2019,5,3424
39335,200.0,5,02/06/2019,5,1320
39336,200.0,5,02/06/2019,5,3287
39349,200.0,5,02/06/2019,5,9044
39360,200.0,5,02/06/2019,5,2923
39363,200.0,5,02/06/2019,5,5040
39370,200.0,5,02/06/2019,5,5819
39372,200.0,5,02/06/2019,5,13329
39375,200.0,5,02/06/2019,5,3838
39376,200.0,5,02/06/2019,5,1584
39378,200.0,5,02/06/2019,5,3046
39381,200.0,5,02/06/2019,5,4728
39383,200.0,5,02/06/2019,5,14829
39384,200.0,5,02/06/2019,5,4912
39386,200.0,5,02/06/2019,5,950
39399,200.0,5,02/06/2019,5,6828
39406,200.0,5,02/06/2019,5,2933
39420,200.0,5,02/06/2019,5,8267
39422,200.0,5,02/06/2019,5,3756
39434,200.0,5,02/06/2019,5,7474
39437,200.0,5,02/06/2019,5,14050
39438,200.0,5,02/06/2019,5,7214
39443,200.0,5,02/06/2019,5,914
39444,200.0,5,02/06/2019,5,9698
39445,200.0,5,02/06/2019,5,2197
39446,200.0,5,02/06/2019,5,9383
39448,200.0,5,02/06/2019,5,1057
39456,200.0,5,02/06/2019,5,8167
39462,200.0,5,02/06/2019,5,7280
39466,200.0,5,02/06/2019,5,3681
39469,200.0,5,02/06/2019,5,10627
39471,200.0,5,02/06/2019,5,7095
39475,200.0,5,02/06/2019,5,682
39478,200.0,5,02/06/2019,5,3788
39480,200.0,5,02/06/2019,5,197
39487,200.0,5,02/06/2019,5,1038
39488,200.0,5,02/06/2019,5,7708
39493,200.0,5,02/06/2019,5,5699
39496,200.0,5,02/06/2019,5,5679
39500,200.0,5,02/06/2019,5,9971
39501,200.0,5,02/06/2019,5,5588
39503,200.0,5,02/06/2019,5,4655
39504,200.0,5,02/06/2019,5,5608
39512,200.0,5,02/06/2019,5,10066
39514,200.0,5,02/06/2019,5,4283
39516,200.0,5,02/06/2019,5,4198
39523,200.0,5,02/06/2019,5,5650
39525,200.0,5,02/06/2019,5,1719
39530,200.0,5,02/06/2019,5,9567
39534,200.0,5,02/06/2019,5,1642
39540,200.0,5,02/06/2019,5,9324
39541,200.0,5,02/06/2019,5,4000
39555,200.0,5,02/06/2019,5,10014
39558,200.0,5,02/06/2019,5,2671
39565,200.0,5,02/06/2019,5,6059
39568,200.0,5,02/06/2019,5,9285
39571,200.0,5,02/06/2019,5,8873
39575,200.0,5,02/06/2019,5,10352
39577,200.0,5,02/06/2019,5,9785
39579,200.0,5,02/06/2019,5,3419
39581,200.0,5,02/06/2019,5,3394
39589,200.0,5,02/06/2019,5,3622
39594,200.0,5,02/06/2019,5,6947
39599,200.0,5,02/06/2019,5,5120
39601,200.0,5,02/06/2019,5,2844
39607,200.0,5,02/06/2019,5,4002
39615,200.0,5,02/06/2019,5,3487
39627,200.0,5,02/06/2019,5,4857
39631,200.0,5,02/06/2019,5,6069
39644,200.0,5,02/06/2019,5,4028
39652,200.0,5,02/06/2019,5,500
39653,200.0,5,02/06/2019,5,3119
39654,200.0,5,02/06/2019,5,5636
39655,200.0,5,02/06/2019,5,6198
39658,200.0,5,02/06/2019,5,5558
39659,200.0,5,02/06/2019,5,2950
39660,200.0,5,02/06/2019,5,5569
39661,200.0,5,02/06/2019,5,5824
39662,200.0,5,02/06/2019,5,6960
39663,200.0,5,02/06/2019,5,1823
39665,200.0,5,02/06/2019,5,7598
39667,200.0,5,02/06/2019,5,2978
39672,200.0,5,02/06/2019,5,7101
39675,200.0,5,02/06/2019,5,4390
39676,200.0,5,02/06/2019,5,6969
39678,200.0,5,02/06/2019,5,6969
39679,200.0,5,02/06/2019,5,4300
39680,200.0,5,02/06/2019,5,6956
39681,200.0,5,02/06/2019,5,4234
39682,200.0,5,02/06/2019,5,807
39683,200.0,5,02/06/2019,5,2796
39687,200.0,5,02/06/2019,5,2415
39688,200.0,5,02/06/2019,5,6345
39689,200.0,5,02/06/2019,5,3065
39690,200.0,5,02/07/2019,5,16675
39691,200.0,5,02/07/2019,5,16595
39692,200.0,5,02/07/2019,5,9976
39694,200.0,5,02/07/2019,5,2943
39695,200.0,5,02/07/2019,5,11573
39697,200.0,5,02/07/2019,5,14271
39698,200.0,5,02/07/2019,5,11537
39700,200.0,5,02/07/2019,5,12160
39701,200.0,5,02/07/2019,5,14151
39703,200.0,5,02/07/2019,5,14235
39704,200.0,5,02/07/2019,5,8408
39705,200.0,5,02/07/2019,5,8347
39706,200.0,5,02/07/2019,5,9476
39708,200.0,5,02/07/2019,5,8369
39713,200.0,5,02/07/2019,5,3401
39717,200.0,5,02/07/2019,5,7871
39720,200.0,5,02/07/2019,5,12799
39722,200.0,5,02/07/2019,5,12742
39731,200.0,5,02/07/2019,5,12225
39743,200.0,5,02/07/2019,5,15885
39756,200.0,5,02/07/2019,5,7522
39757,200.0,5,02/07/2019,5,14260
39758,200.0,5,02/07/2019,5,7102
39778,200.0,5,02/07/2019,5,3673
39783,200.0,5,02/07/2019,5,17175
39794,200.0,5,02/07/2019,5,19118
39797,200.0,5,02/07/2019,5,13485
39805,200.0,5,02/07/2019,5,21557
39812,200.0,5,02/07/2019,5,19614
39820,200.0,5,02/07/2019,5,515
39823,200.0,5,02/07/2019,5,19424
39826,200.0,5,02/07/2019,5,5256
39828,200.0,5,02/07/2019,5,13236
39832,200.0,5,02/07/2019,5,16623
39835,200.0,5,02/07/2019,5,54
39846,200.0,5,02/07/2019,5,7345
39851,200.0,5,02/07/2019,5,18458
39855,200.0,5,02/07/2019,5,12980
39857,200.0,5,02/07/2019,5,14510
39858,200.0,5,02/07/2019,5,18339
39860,200.0,5,02/07/2019,5,18834
39863,200.0,5,02/07/2019,5,18787
39865,200.0,5,02/07/2019,5,8069
39868,200.0,5,02/07/2019,5,18732
39871,200.0,5,02/07/2019,5,18655
39873,200.0,5,02/07/2019,5,7968
39877,200.0,5,02/07/2019,5,13409
39882,200.0,5,02/07/2019,5,4046
39892,200.0,5,02/07/2019,5,11307
39893,200.0,5,02/07/2019,5,18089
39899,200.0,5,02/07/2019,5,16406
39902,200.0,5,02/07/2019,5,13253
39910,200.0,5,02/07/2019,5,13836
39912,200.0,5,02/07/2019,5,18525
39925,200.0,5,02/07/2019,5,18448
39933,200.0,5,02/07/2019,5,2410
39936,200.0,5,02/07/2019,5,15668
39939,200.0,5,02/07/2019,5,8476
39940,200.0,5,02/07/2019,5,8731
39942,200.0,5,02/07/2019,5,18233
39945,200.0,5,02/07/2019,5,8667
39946,200.0,5,02/07/2019,5,11005
39949,200.0,5,02/07/2019,5,20857
39953,200.0,5,02/07/2019,5,11542
39954,200.0,5,02/07/2019,5,4431
39957,200.0,5,02/07/2019,5,12211
39960,200.0,5,02/07/2019,5,12190
39966,200.0,5,02/07/2019,5,4423
39970,200.0,5,02/07/2019,5,4374
39976,200.0,5,02/07/2019,5,3513
39980,200.0,5,02/07/2019,5,13624
39982,200.0,5,02/07/2019,5,16650
39984,200.0,5,02/07/2019,5,17946
39990,200.0,5,02/07/2019,5,11907
39991,200.0,5,02/07/2019,5,17846
39992,200.0,5,02/07/2019,5,16586
39996,200.0,5,02/07/2019,5,20071
39999,200.0,5,02/07/2019,5,17544
40000,200.0,5,02/07/2019,5,16488
40002,200.0,5,02/07/2019,5,16487
40004,200.0,5,02/07/2019,5,16409
40007,200.0,5,02/07/2019,5,16471
40010,200.0,5,02/07/2019,5,3453
40012,200.0,5,02/07/2019,5,16620
40014,200.0,5,02/07/2019,5,17466
40019,200.0,5,02/07/2019,5,10936
40020,200.0,5,02/07/2019,5,11701
40021,200.0,5,02/07/2019,5,9730
40023,200.0,5,02/07/2019,5,10188
40024,200.0,5,02/07/2019,5,11708
40026,200.0,5,02/07/2019,5,10851
40028,200.0,5,02/07/2019,5,4066
40031,200.0,5,02/07/2019,5,10056
40034,200.0,5,02/07/2019,5,4036
40040,200.0,5,02/07/2019,5,13287
40051,200.0,5,02/07/2019,5,10828
40054,200.0,5,02/07/2019,5,10771
40055,200.0,5,02/07/2019,5,323
40057,200.0,5,02/07/2019,5,4837
40058,200.0,5,02/07/2019,5,18753
40061,200.0,5,02/07/2019,5,5889
40063,200.0,5,02/07/2019,5,12613
40064,200.0,5,02/07/2019,5,18683
40073,200.0,5,02/07/2019,5,14973
40074,200.0,5,02/07/2019,5,12600
40075,200.0,5,02/07/2019,5,3467
40077,200.0,5,02/07/2019,5,14923
40078,200.0,5,02/07/2019,5,14791
40079,200.0,5,02/07/2019,5,4497
40080,200.0,5,02/07/2019,5,14955
40081,200.0,5,02/07/2019,5,14775
40082,200.0,5,02/07/2019,5,14825
40084,200.0,5,02/07/2019,5,14686
40085,200.0,5,02/07/2019,5,14696
40088,200.0,5,02/07/2019,5,14749
40091,200.0,5,02/07/2019,5,13592
40093,200.0,5,02/07/2019,5,14773
40098,200.0,5,02/07/2019,5,6291
40099,200.0,5,02/07/2019,5,10601
40103,200.0,5,02/07/2019,5,18845
40105,200.0,5,02/07/2019,5,13287
40107,200.0,5,02/07/2019,5,18767
40110,200.0,5,02/07/2019,5,10853
40125,200.0,5,02/07/2019,5,15845
40129,200.0,5,02/07/2019,5,7507
40134,200.0,5,02/07/2019,5,7498
40140,200.0,5,02/07/2019,5,6976
40168,200.0,5,02/07/2019,5,3674
40180,200.0,5,02/07/2019,5,10846
40186,200.0,5,02/07/2019,5,4408
40212,200.0,5,02/07/2019,5,2448
40215,200.0,5,02/07/2019,5,2387
40238,200.0,5,02/07/2019,5,4229
40260,200.0,5,02/07/2019,5,4422
40266,200.0,5,02/07/2019,5,4303
40269,200.0,5,02/07/2019,5,6064
40272,200.0,5,02/07/2019,5,5981
40273,200.0,5,02/07/2019,5,5901
40280,200.0,5,02/07/2019,5,3781
40284,200.0,5,02/07/2019,5,12447
40299,200.0,5,02/07/2019,5,3310
40301,200.0,5,02/07/2019,5,11973
40304,200.0,5,02/07/2019,5,171
40305,200.0,5,02/07/2019,5,3271
40308,200.0,5,02/07/2019,5,3325
40312,200.0,5,02/07/2019,5,5992
40313,200.0,5,02/07/2019,5,12533
40314,200.0,5,02/07/2019,5,3432
40315,200.0,5,02/07/2019,5,12567
40318,200.0,5,02/07/2019,5,12438
40319,200.0,5,02/07/2019,5,4358
40320,200.0,5,02/07/2019,5,14721
40322,200.0,5,02/07/2019,5,4358
40323,200.0,5,02/07/2019,5,14171
40333,200.0,5,02/07/2019,5,4202
40339,200.0,5,02/07/2019,5,4156
40341,200.0,5,02/07/2019,5,4132
40343,200.0,5,02/07/2019,5,3873
40379,200.0,5,02/07/2019,5,518
40380,200.0,5,02/07/2019,5,1014
40382,200.0,5,02/07/2019,5,9875
40388,200.0,5,02/07/2019,5,8819
40392,200.0,5,02/07/2019,5,5254
40399,200.0,5,02/07/2019,5,1743
40403,200.0,5,02/07/2019,5,9417
40404,200.0,5,02/07/2019,5,2155
40410,200.0,5,02/07/2019,5,2143
40414,200.0,5,02/07/2019,5,5537
40416,200.0,5,02/07/2019,5,9215
40419,200.0,5,02/07/2019,5,3362
40420,200.0,5,02/07/2019,5,12513
40425,200.0,5,02/07/2019,5,6162
40429,200.0,5,02/07/2019,5,4836
40432,200.0,5,02/07/2019,5,6095
40440,200.0,5,02/07/2019,5,9386
40442,200.0,5,02/07/2019,5,9428
40443,200.0,5,02/07/2019,5,4795
40451,200.0,5,02/07/2019,5,4808
40452,200.0,5,02/07/2019,5,10276
40455,200.0,5,02/07/2019,5,14330
40461,200.0,5,02/07/2019,5,18031
40463,200.0,5,02/07/2019,5,9835
40465,200.0,5,02/07/2019,5,13838
40468,200.0,5,02/07/2019,5,15208
